Time_s,Torque_Ideal_pu,Torque_3P_pu
2.6026026026026026,1.0,1.138917986050964
2.6076076076076076,1.0,1.1378256632464294
2.6126126126126126,1.0,1.1366842735582203
2.6176176176176176,1.0,1.135494223328913
2.6226226226226226,1.0,1.13425593622457
2.6276276276276276,1.0,1.1329698530839147
2.6326326326326326,1.0,1.1316364317613865
2.6376376376376376,1.0,1.1302561469641437
2.6426426426426426,1.0,1.1288294900830638
2.6476476476476476,1.0,1.1273569690178047
2.6526526526526526,1.0,1.125839107995989
2.6576576576576576,1.0,1.1242764473865763
2.6626626626626626,1.0,1.1226695435074867
2.6676676676676676,1.0,1.1210189684275487
2.6726726726726726,1.0,1.1193253097628384
2.6776776776776776,1.0,1.1175891704674847
2.6826826826826826,1.0,1.1158111686190129
2.6876876876876876,1.0,1.1139919371983045
2.6926926926926926,1.0,1.112132123864253
2.6976976976976976,1.0,1.1102323907231915
2.7027027027027026,1.0,1.1082934140931786
2.7077077077077076,1.0,1.1063158842632257
2.7127127127127126,1.0,1.1043005052475476
2.7177177177177176,1.0,1.10224799453493
2.7227227227227226,1.0,1.1001590828332972
2.7277277277277276,1.0,1.0980345138095768
2.7327327327327327,1.0,1.0958750438249478
2.7377377377377377,1.0,1.0936814416655707
2.7427427427427427,1.0,1.091454488268896
2.7477477477477477,1.0,1.089194976445643
2.7527527527527527,1.0,1.086903710597555
2.7577577577577577,1.0,1.0845815064310267
2.7627627627627627,1.0,1.0822291906667065
2.7677677677677677,1.0,1.0798476007451787
2.7727727727727727,1.0,1.0774375845288293
2.7777777777777777,1.0,1.075
2.7827827827827827,1.0,1.0725357149555417
2.7877877877877877,1.0,1.070045606697872
2.7927927927927927,1.0,1.067530561722651
2.7977977977977977,1.0,1.0649914754031804
2.8028028028028027,1.0,1.062429251671646
2.8078078078078077,1.0,1.0598448026973124
2.8128128128128127,1.0,1.0572390485617822
2.8178178178178177,1.0,1.0546129169314424
2.8228228228228227,1.0,1.0519673427272085
2.8278278278278277,1.0,1.0493032677916854
2.8328328328328327,1.0,1.0466216405538655
2.8378378378378377,1.0,1.0439234156914825
2.8428428428428427,1.0,1.0412095537911374
2.8478478478478477,1.0,1.038481021006325
2.8528528528528527,1.0,1.0357387887134746
2.8578578578578577,1.0,1.0329838331661365
2.8628628628628627,1.0,1.0302171351474259
2.8678678678678677,1.0,1.0274396796208578
2.8728728728728727,1.0,1.0246524553796958
2.8778778778778777,1.0,1.0218564546949318
2.8828828828828827,1.0,1.0190526729620317
2.8878878878878878,1.0,1.0162421083465691
2.8928928928928928,1.0,1.01342576142887
2.8978978978978978,1.0,1.010604634847799
2.9029029029029028,1.0,1.007779732943815
2.9079079079079078,1.0,1.004952061401417
2.9129129129129128,1.0,1.0021226268911143
2.9179179179179178,1.0,0.9992924367110451
2.9229229229229228,1.0,0.9964624984283714
2.9279279279279278,1.0,0.9936338195205778
2.932932932932933,1.0,0.9908074070168024
2.937937937937938,1.0,0.9879842671393289
2.942942942942943,1.0,0.9851654049453625
2.947947947947948,1.0,0.982351823969224
2.952952952952953,1.0,0.9795445258650849
2.957957957957958,1.0,0.9767445100503703
2.962962962962963,1.0,0.9739527733499602
2.967967967967968,1.0,0.971170309641314
2.972972972972973,1.0,0.9683981095006411
2.977977977977978,1.0,0.9656371598502506
2.982982982982983,1.0,0.9628884436071995
2.987987987987988,1.0,0.9601529393333685
2.992992992992993,1.0,0.9574316208870856
2.997997997997998,1.0,0.9547254570764263
3.003003003003003,1.0,0.9520354113143131
3.008008008008008,1.0,0.9493624412755312
3.013013013013013,1.0,0.9467074985557908
3.018018018018018,1.0,0.9440715283329536
3.023023023023023,1.0,0.9414554690305412
3.028028028028028,1.0,0.9388602519836506
3.033033033033033,1.0,0.9362868011073927
3.038038038038038,1.0,0.9337360325679726
3.043043043043043,1.0,0.9312088544565265
3.048048048048048,1.0,0.9287061664658364
3.053053053053053,1.0,0.9262288595700338
3.058058058058058,1.0,0.9237778157074047
3.063063063063063,1.0,0.9213539074664151
3.068068068068068,1.0,0.9189579977750639
3.073073073073073,1.0,0.9165909395936729
3.078078078078078,1.0,0.9142535756112281
3.083083083083083,1.0,0.9119467379453772
3.088088088088088,1.0,0.9096712478461886
3.093093093093093,1.0,0.9074279154037818
3.098098098098098,1.0,0.9052175392599291
3.103103103103103,1.0,0.9030409063237346
3.108108108108108,1.0,0.9008987914914879
3.113113113113113,1.0,0.8987919573707961
3.118118118118118,1.0,0.8967211540090911
3.123123123123123,1.0,0.8946871186266067
3.128128128128128,1.0,0.8926905753539226
3.133133133133133,1.0,0.8907322349741709
3.138138138138138,1.0,0.88881279466999
3.143143143143143,1.0,0.8869329377753244
3.148148148148148,1.0,0.8850933335321532
3.153153153153153,1.0,0.8832946368522341
3.158158158158158,1.0,0.8815374880839512
3.163163163163163,1.0,0.8798225127843463
3.168168168168168,1.0,0.8781503214964171
3.173173173173173,1.0,0.8765215095317582
3.178178178178178,1.0,0.8749366567586272
3.183183183183183,1.0,0.8733963273955074
3.188188188188188,1.0,0.871901069810242
